Entity,Code,Year,Annual precipitation
Armenia,ARM,1947,731.04736
Armenia,ARM,1948,795.5186
Armenia,ARM,1949,677.1456
Armenia,ARM,1950,851.98157
Armenia,ARM,1951,1005.95935
Armenia,ARM,1952,760.0491
Armenia,ARM,1953,966.8322
Armenia,ARM,1954,800.6376
Armenia,ARM,1955,915.6367
Armenia,ARM,1956,815.039
Armenia,ARM,1957,829.7741
Armenia,ARM,1958,798.33563
Armenia,ARM,1959,906.9312
Armenia,ARM,1960,832.5241
Armenia,ARM,1961,685.4427
Armenia,ARM,1962,808.44824
Armenia,ARM,1963,1259.6422
Armenia,ARM,1964,889.80273
Armenia,ARM,1965,1041.5397
Armenia,ARM,1966,888.9835
Armenia,ARM,1967,1035.0145
Armenia,ARM,1968,971.1342
Armenia,ARM,1969,955.9932
Armenia,ARM,1970,788.1312
Armenia,ARM,1971,829.66516
Armenia,ARM,1972,1012.49536
Armenia,ARM,1973,879.23425
Armenia,ARM,1974,885.74274
Armenia,ARM,1975,849.43036
Armenia,ARM,1976,874.45605
Armenia,ARM,1977,912.70557
Armenia,ARM,1978,918.6867
Armenia,ARM,1979,931.0395
Armenia,ARM,1980,809.6958
Armenia,ARM,1981,1028.7634
Armenia,ARM,1982,1013.81433
Armenia,ARM,1983,964.77924
Armenia,ARM,1984,858.2831
Armenia,ARM,1985,844.5866
Armenia,ARM,1986,928.3789
Armenia,ARM,1987,965.6354
Armenia,ARM,1988,1129.581
Armenia,ARM,1989,812.09186
Armenia,ARM,1990,851.47296
Armenia,ARM,1991,846.9747
Armenia,ARM,1992,865.78406
Armenia,ARM,1993,880.93286
Armenia,ARM,1994,927.36945
Armenia,ARM,1995,788.5806
Armenia,ARM,1996,788.5557
Armenia,ARM,1997,840.4066
Armenia,ARM,1998,772.7795
Armenia,ARM,1999,883.42786
Armenia,ARM,2000,702.6141
Armenia,ARM,2001,800.16656
Armenia,ARM,2002,998.8818
Armenia,ARM,2003,957.29443
Armenia,ARM,2004,862.88885
Armenia,ARM,2005,943.5899
Armenia,ARM,2006,834.9867
Armenia,ARM,2007,980.0577
Armenia,ARM,2008,812.7363
Armenia,ARM,2009,1011.41504
Armenia,ARM,2010,933.978
Armenia,ARM,2011,953.70953
Armenia,ARM,2012,883.94934
Armenia,ARM,2013,859.045
Armenia,ARM,2014,848.19006
Armenia,ARM,2015,931.4436
Armenia,ARM,2016,1031.2413
Armenia,ARM,2017,735.6834
Armenia,ARM,2018,931.0014
Armenia,ARM,2019,745.9784
Armenia,ARM,2020,831.5177
Armenia,ARM,2021,761.6481
Armenia,ARM,2022,706.5359
Armenia,ARM,2023,897.9643
Armenia,ARM,2024,963.58276
Australia,AUS,1940,381.20828
Australia,AUS,1941,402.50888
Australia,AUS,1942,445.4508
Australia,AUS,1943,390.7707
Australia,AUS,1944,437.25378
Australia,AUS,1945,412.5097
Australia,AUS,1946,319.2895
Australia,AUS,1947,399.74203
Australia,AUS,1948,396.74847
Australia,AUS,1949,539.1222
Australia,AUS,1950,559.7328
Australia,AUS,1951,320.7251
Australia,AUS,1952,351.49896
Australia,AUS,1953,420.2125
Australia,AUS,1954,369.07306
Australia,AUS,1955,507.2265
Australia,AUS,1956,565.43066
Australia,AUS,1957,370.41745
Australia,AUS,1958,334.56436
Australia,AUS,1959,392.2895
Australia,AUS,1960,430.6693
Australia,AUS,1961,317.6044
Australia,AUS,1962,437.75214
Australia,AUS,1963,498.4477
Australia,AUS,1964,429.28564
Australia,AUS,1965,385.32327
Australia,AUS,1966,373.58002
Australia,AUS,1967,418.95374
Australia,AUS,1968,512.1829
Australia,AUS,1969,348.6652
Australia,AUS,1970,309.45087
Australia,AUS,1971,426.6612
Australia,AUS,1972,351.35437
Australia,AUS,1973,572.6378
Australia,AUS,1974,713.6615
Australia,AUS,1975,570.2322
Australia,AUS,1976,499.17566
Australia,AUS,1977,453.03998
Australia,AUS,1978,504.70856
Australia,AUS,1979,443.9052
Australia,AUS,1980,411.9969
Australia,AUS,1981,524.84894
Australia,AUS,1982,400.80215
Australia,AUS,1983,505.4971
Australia,AUS,1984,554.8835
Australia,AUS,1985,412.62817
Australia,AUS,1986,400.56125
Australia,AUS,1987,469.4546
Australia,AUS,1988,456.87595
Australia,AUS,1989,457.7424
Australia,AUS,1990,417.55386
Australia,AUS,1991,454.97507
Australia,AUS,1992,443.111
Australia,AUS,1993,481.63162
Australia,AUS,1994,324.845
Australia,AUS,1995,509.56027
Australia,AUS,1996,437.56897
Australia,AUS,1997,510.7246
Australia,AUS,1998,538.7993
Australia,AUS,1999,524.8562
Australia,AUS,2000,656.68506
Australia,AUS,2001,500.8003
Australia,AUS,2002,296.4898
Australia,AUS,2003,437.69666
Australia,AUS,2004,447.5443
Australia,AUS,2005,354.92398
Australia,AUS,2006,432.42755
Australia,AUS,2007,470.31915
Australia,AUS,2008,429.25052
Australia,AUS,2009,417.44504
Australia,AUS,2010,624.7383
Australia,AUS,2011,653.07056
Australia,AUS,2012,433.5665
Australia,AUS,2013,391.96265
Australia,AUS,2014,446.68317
Australia,AUS,2015,412.42825
Australia,AUS,2016,484.4577
Australia,AUS,2017,442.16797
Australia,AUS,2018,367.29327
Australia,AUS,2019,242.66423
Australia,AUS,2020,468.1097
Australia,AUS,2021,476.0161
Australia,AUS,2022,554.0686
Australia,AUS,2023,435.06738
Australia,AUS,2024,549.9371
Austria,AUT,1940,1022.2998
Austria,AUT,1941,1240.0359
Austria,AUT,1942,887.67737
Austria,AUT,1943,915.02936
Austria,AUT,1944,1162.7639
Austria,AUT,1945,960.5905
Austria,AUT,1946,888.87866
Austria,AUT,1947,932.21234
Austria,AUT,1948,1069.7837
Austria,AUT,1949,1072.688
Austria,AUT,1950,1030.4167
Austria,AUT,1951,1015.87006
Austria,AUT,1952,1138.6049
Austria,AUT,1953,916.582
Austria,AUT,1954,1283.0447
Austria,AUT,1955,1167.471
Austria,AUT,1956,1122.93
Austria,AUT,1957,1105.7283
Austria,AUT,1958,1211.6938
Austria,AUT,1959,1166.3318
Austria,AUT,1960,1213.2145
Austria,AUT,1961,1113.1025
Austria,AUT,1962,1155.6215
Austria,AUT,1963,1110.208
Austria,AUT,1964,1251.73
Austria,AUT,1965,1409.4724
Austria,AUT,1966,1452.1564
Austria,AUT,1967,1201.5846
Austria,AUT,1968,1142.6223
Austria,AUT,1969,1127.7808
Austria,AUT,1970,1337.0881
Austria,AUT,1971,998.5829
Austria,AUT,1972,1235.3896
Austria,AUT,1973,1186.3953
Austria,AUT,1974,1279.5306
Austria,AUT,1975,1200.9767
Austria,AUT,1976,1126.3234
Austria,AUT,1977,1108.7925
Austria,AUT,1978,1103.405
Austria,AUT,1979,1334.4637
Austria,AUT,1980,1280.2411
Austria,AUT,1981,1274.2933
Austria,AUT,1982,1158.5198
Austria,AUT,1983,1101.7253
Austria,AUT,1984,1088.957
Austria,AUT,1985,1220.7078
Austria,AUT,1986,1120.5308
Austria,AUT,1987,1305.063
Austria,AUT,1988,1243.342
Austria,AUT,1989,1144.208
Austria,AUT,1990,1157.0663
Austria,AUT,1991,1200.351
Austria,AUT,1992,1132.3234
Austria,AUT,1993,1148.168
Austria,AUT,1994,1123.3898
Austria,AUT,1995,1290.2373
Austria,AUT,1996,1309.531
Austria,AUT,1997,1231.8765
Austria,AUT,1998,1267.0883
Austria,AUT,1999,1341.7551
Austria,AUT,2000,1271.3025
Austria,AUT,2001,1231.8984
Austria,AUT,2002,1339.831
Austria,AUT,2003,964.65704
Austria,AUT,2004,1228.8599
Austria,AUT,2005,1282.2631
Austria,AUT,2006,1150.1456
Austria,AUT,2007,1279.4971
Austria,AUT,2008,1244.941
Austria,AUT,2009,1363.3025
Austria,AUT,2010,1306.4232
Austria,AUT,2011,1024.2241
Austria,AUT,2012,1292.8046
Austria,AUT,2013,1323.1521
Austria,AUT,2014,1373.5446
Austria,AUT,2015,1077.1112
Austria,AUT,2016,1339.6599
Austria,AUT,2017,1245.3923
Austria,AUT,2018,1193.3326
Austria,AUT,2019,1281.8682
Austria,AUT,2020,1297.2804
Austria,AUT,2021,1247.4596
Austria,AUT,2022,1197.0205
Austria,AUT,2023,1442.5465
Austria,AUT,2024,1359.1925
Azerbaijan,AZE,1940,547.62427
Azerbaijan,AZE,1941,530.95294
Azerbaijan,AZE,1942,530.2302
Azerbaijan,AZE,1943,575.5642
Azerbaijan,AZE,1944,584.54425
Azerbaijan,AZE,1945,627.165
Azerbaijan,AZE,1946,583.2352
Azerbaijan,AZE,1947,474.1474
Azerbaijan,AZE,1948,601.3372
Azerbaijan,AZE,1949,543.0063
Azerbaijan,AZE,1950,572.73364
Azerbaijan,AZE,1951,694.48413
Azerbaijan,AZE,1952,585.0896
Azerbaijan,AZE,1953,647.77765
Azerbaijan,AZE,1954,485.0545
Azerbaijan,AZE,1955,596.7135
Azerbaijan,AZE,1956,613.1388
Azerbaijan,AZE,1957,593.2492
Azerbaijan,AZE,1958,642.63324
Azerbaijan,AZE,1959,593.16003
Azerbaijan,AZE,1960,554.8639
Azerbaijan,AZE,1961,540.1652
Azerbaijan,AZE,1962,617.1224
Azerbaijan,AZE,1963,939.80084
Azerbaijan,AZE,1964,595.9524
Azerbaijan,AZE,1965,680.5055
Azerbaijan,AZE,1966,661.20123
Azerbaijan,AZE,1967,684.62805
Azerbaijan,AZE,1968,603.3242
Azerbaijan,AZE,1969,787.8097
Azerbaijan,AZE,1970,537.35266
Azerbaijan,AZE,1971,478.99826
Azerbaijan,AZE,1972,709.02313
Azerbaijan,AZE,1973,690.0659
Azerbaijan,AZE,1974,630.43317
Azerbaijan,AZE,1975,581.6912
Azerbaijan,AZE,1976,612.9602
Azerbaijan,AZE,1977,640.34784
Azerbaijan,AZE,1978,676.1521
Azerbaijan,AZE,1979,623.72614
Azerbaijan,AZE,1980,691.917
Azerbaijan,AZE,1981,779.9856
Azerbaijan,AZE,1982,818.9574
Azerbaijan,AZE,1983,607.8615
Azerbaijan,AZE,1984,652.05756
Azerbaijan,AZE,1985,561.41315
Azerbaijan,AZE,1986,568.3824
Azerbaijan,AZE,1987,659.7355
Azerbaijan,AZE,1988,752.7415
Azerbaijan,AZE,1989,511.62274
Azerbaijan,AZE,1990,628.24
Azerbaijan,AZE,1991,619.44116
Azerbaijan,AZE,1992,669.1452
Azerbaijan,AZE,1993,665.6708
Azerbaijan,AZE,1994,713.60077
Azerbaijan,AZE,1995,551.8773
Azerbaijan,AZE,1996,520.6678
Azerbaijan,AZE,1997,670.9536
Azerbaijan,AZE,1998,543.8616
Azerbaijan,AZE,1999,565.242
Azerbaijan,AZE,2000,601.65314
Azerbaijan,AZE,2001,579.71173
Azerbaijan,AZE,2002,671.1995
Azerbaijan,AZE,2003,685.8859
Azerbaijan,AZE,2004,644.62537
Azerbaijan,AZE,2005,581.5598
Azerbaijan,AZE,2006,563.2766
Azerbaijan,AZE,2007,617.56366
Azerbaijan,AZE,2008,606.53754
Azerbaijan,AZE,2009,670.2465
Azerbaijan,AZE,2010,636.5256
Azerbaijan,AZE,2011,726.7818
Azerbaijan,AZE,2012,625.0131
Azerbaijan,AZE,2013,621.8566
Azerbaijan,AZE,2014,505.58636
Azerbaijan,AZE,2015,622.1535
Azerbaijan,AZE,2016,733.25146
Azerbaijan,AZE,2017,515.21295
Azerbaijan,AZE,2018,588.89124
Azerbaijan,AZE,2019,521.47156
Azerbaijan,AZE,2020,541.14136
Azerbaijan,AZE,2021,461.43893
Azerbaijan,AZE,2022,472.89117
Azerbaijan,AZE,2023,596.3102
Azerbaijan,AZE,2024,663.74634
Bahamas,BHS,1940,882.58673
Bahamas,BHS,1941,917.3308
Bahamas,BHS,1942,927.74915
Bahamas,BHS,1943,904.15704
Bahamas,BHS,1944,693.9162
Bahamas,BHS,1945,914.79065
Bahamas,BHS,1946,855.4402
Bahamas,BHS,1947,1384.5577
Bahamas,BHS,1948,1018.3161
Bahamas,BHS,1949,830.6968
Bahamas,BHS,1950,846.22363
Bahamas,BHS,1951,834.44574
Bahamas,BHS,1952,865.4428
Bahamas,BHS,1953,895.13934
Bahamas,BHS,1954,997.54755
Bahamas,BHS,1955,803.13837
Bahamas,BHS,1956,603.706
Bahamas,BHS,1957,872.98376
Bahamas,BHS,1958,946.4779
Bahamas,BHS,1959,628.91046
Bahamas,BHS,1960,1257.9684
Bahamas,BHS,1961,932.8142
Bahamas,BHS,1962,748.3261
Bahamas,BHS,1963,1039.6274
Bahamas,BHS,1964,991.31506
Bahamas,BHS,1965,853.11365
Bahamas,BHS,1966,1302.8309
Bahamas,BHS,1967,717.7985
Bahamas,BHS,1968,1123.6448
Bahamas,BHS,1969,1172.8375
Bahamas,BHS,1970,753.96423
Bahamas,BHS,1971,774.56604
Bahamas,BHS,1972,1043.2737
Bahamas,BHS,1973,1059.2368
Bahamas,BHS,1974,747.8263
Bahamas,BHS,1975,747.3696
Bahamas,BHS,1976,1026.2098
Bahamas,BHS,1977,1012.862
Bahamas,BHS,1978,1020.90894
Bahamas,BHS,1979,1033.663
Bahamas,BHS,1980,985.7655
Bahamas,BHS,1981,795.0664
Bahamas,BHS,1982,764.16583
Bahamas,BHS,1983,1212.2975
Bahamas,BHS,1984,888.20184
Bahamas,BHS,1985,900.3286
Bahamas,BHS,1986,763.5574
Bahamas,BHS,1987,1088.6399
Bahamas,BHS,1988,1050.2626
Bahamas,BHS,1989,719.29236
Bahamas,BHS,1990,830.979
Bahamas,BHS,1991,922.53253
Bahamas,BHS,1992,864.8684
Bahamas,BHS,1993,920.9031
Bahamas,BHS,1994,1107.0745
Bahamas,BHS,1995,974.3249
Bahamas,BHS,1996,980.3263
Bahamas,BHS,1997,970.2392
Bahamas,BHS,1998,764.3457
Bahamas,BHS,1999,955.45435
Bahamas,BHS,2000,681.2759
Bahamas,BHS,2001,911.073
Bahamas,BHS,2002,776.92017
Bahamas,BHS,2003,847.98584
Bahamas,BHS,2004,609.6568
Bahamas,BHS,2005,982.42944
Bahamas,BHS,2006,990.55005
Bahamas,BHS,2007,1226.0298
Bahamas,BHS,2008,798.08795
Bahamas,BHS,2009,791.0569
Bahamas,BHS,2010,970.85565
Bahamas,BHS,2011,885.2278
Bahamas,BHS,2012,1132.6597
Bahamas,BHS,2013,877.1802
Bahamas,BHS,2014,843.364
Bahamas,BHS,2015,848.0867
Bahamas,BHS,2016,881.17694
Bahamas,BHS,2017,989.24023
Bahamas,BHS,2018,936.10516
Bahamas,BHS,2019,997.27264
Bahamas,BHS,2020,1097.4209
Bahamas,BHS,2021,623.9219
Bahamas,BHS,2022,866.0635
Bahamas,BHS,2023,1055.8341
Bahamas,BHS,2024,923.4028
Bahrain,BHR,1940,21.79718
Bahrain,BHR,1941,3.2920837
Bahrain,BHR,1942,58.096886
Bahrain,BHR,1943,36.384583
Bahrain,BHR,1944,62.826157
Bahrain,BHR,1945,23.5672
Bahrain,BHR,1946,23.68164
Bahrain,BHR,1947,77.6062
Bahrain,BHR,1948,111.35101
Bahrain,BHR,1949,80.786705
Bahrain,BHR,1950,29.816628
Bahrain,BHR,1951,44.139862
Bahrain,BHR,1952,36.169052
Bahrain,BHR,1953,104.587555
Bahrain,BHR,1954,33.931732
Bahrain,BHR,1955,89.08844
Bahrain,BHR,1956,19.516945
Bahrain,BHR,1957,83.11939
Bahrain,BHR,1958,58.481216
Bahrain,BHR,1959,90.904236
Bahrain,BHR,1960,21.993637
Bahrain,BHR,1961,49.829483
Bahrain,BHR,1962,39.53743
Bahrain,BHR,1963,29.89769
Bahrain,BHR,1964,198.73047
Bahrain,BHR,1965,32.416344
Bahrain,BHR,1966,37.950516
Bahrain,BHR,1967,21.654129
Bahrain,BHR,1968,46.05007
Bahrain,BHR,1969,49.512863
Bahrain,BHR,1970,20.094872
Bahrain,BHR,1971,23.059845
Bahrain,BHR,1972,129.50992
Bahrain,BHR,1973,16.375542
Bahrain,BHR,1974,45.826912
Bahrain,BHR,1975,68.668365
Bahrain,BHR,1976,83.39405
Bahrain,BHR,1977,84.15985
Bahrain,BHR,1978,25.313377
Bahrain,BHR,1979,72.45636
Bahrain,BHR,1980,38.754463
Bahrain,BHR,1981,17.778397
Bahrain,BHR,1982,127.89154
Bahrain,BHR,1983,77.11315
Bahrain,BHR,1984,44.023514
Bahrain,BHR,1985,34.475327
Bahrain,BHR,1986,72.01767
Bahrain,BHR,1987,49.783707
Bahrain,BHR,1988,69.56291
Bahrain,BHR,1989,98.01388
Bahrain,BHR,1990,30.216217
Bahrain,BHR,1991,71.41018
Bahrain,BHR,1992,146.56639
Bahrain,BHR,1993,77.96669
Bahrain,BHR,1994,27.22931
Bahrain,BHR,1995,161.18146
Bahrain,BHR,1996,80.90401
Bahrain,BHR,1997,148.2315
Bahrain,BHR,1998,59.693336
Bahrain,BHR,1999,40.37094
Bahrain,BHR,2000,67.23118
Bahrain,BHR,2001,31.457901
Bahrain,BHR,2002,37.981033
Bahrain,BHR,2003,65.02724
Bahrain,BHR,2004,52.119255
Bahrain,BHR,2005,39.7892
Bahrain,BHR,2006,114.40277
Bahrain,BHR,2007,30.830383
Bahrain,BHR,2008,36.325455
Bahrain,BHR,2009,53.090096
Bahrain,BHR,2010,8.592606
Bahrain,BHR,2011,84.75685
Bahrain,BHR,2012,50.55809
Bahrain,BHR,2013,47.571182
Bahrain,BHR,2014,33.496857
Bahrain,BHR,2015,79.107285
Bahrain,BHR,2016,45.68672
Bahrain,BHR,2017,130.2309
Bahrain,BHR,2018,46.380997
Bahrain,BHR,2019,102.3159
Bahrain,BHR,2020,33.032417
Bahrain,BHR,2021,15.219688
Bahrain,BHR,2022,23.67878
Bahrain,BHR,2023,98.48881
Bahrain,BHR,2024,70.9362
Bangladesh,BGD,1940,1861.5837
Bangladesh,BGD,1941,2345.8247
Bangladesh,BGD,1942,2161.6138
Bangladesh,BGD,1943,1671.3441
Bangladesh,BGD,1944,1712.8971
Bangladesh,BGD,1945,1933.7056
Bangladesh,BGD,1946,2010.9259
Bangladesh,BGD,1947,2022.6991
Bangladesh,BGD,1948,2454.2869
Bangladesh,BGD,1949,3033.1138
Bangladesh,BGD,1950,2654.306
Bangladesh,BGD,1951,2649.8
Bangladesh,BGD,1952,2421.692
Bangladesh,BGD,1953,2941.413
Bangladesh,BGD,1954,2209.6345
Bangladesh,BGD,1955,2079.726
Bangladesh,BGD,1956,2384.1008
Bangladesh,BGD,1957,1715.4045
Bangladesh,BGD,1958,2377.1018
Bangladesh,BGD,1959,2671.8352
Bangladesh,BGD,1960,2252.0662
Bangladesh,BGD,1961,2000.9572
Bangladesh,BGD,1962,2023.4094
Bangladesh,BGD,1963,2597.1284
Bangladesh,BGD,1964,2445.4873
Bangladesh,BGD,1965,2688.7869
Bangladesh,BGD,1966,2317.2976
Bangladesh,BGD,1967,2358.903
Bangladesh,BGD,1968,2489.1338
Bangladesh,BGD,1969,2080.581
Bangladesh,BGD,1970,2365.5073
Bangladesh,BGD,1971,2723.7732
Bangladesh,BGD,1972,1849.4501
Bangladesh,BGD,1973,2660.1257
Bangladesh,BGD,1974,2604.2854
Bangladesh,BGD,1975,2126.0427
Bangladesh,BGD,1976,2223.4944
Bangladesh,BGD,1977,2113.0957
Bangladesh,BGD,1978,1908.7262
Bangladesh,BGD,1979,1893.039
Bangladesh,BGD,1980,1986.8289
Bangladesh,BGD,1981,1906.6934
Bangladesh,BGD,1982,1640.8962
Bangladesh,BGD,1983,2644.5444
Bangladesh,BGD,1984,2247.1401
Bangladesh,BGD,1985,1862.4915
Bangladesh,BGD,1986,2254.3965
Bangladesh,BGD,1987,1934.8162
Bangladesh,BGD,1988,2452.2444
Bangladesh,BGD,1989,2092.2842
Bangladesh,BGD,1990,2546.9539
Bangladesh,BGD,1991,2612.5474
Bangladesh,BGD,1992,1846.5449
Bangladesh,BGD,1993,2941.3948
Bangladesh,BGD,1994,2005.1782
Bangladesh,BGD,1995,2353.1633
Bangladesh,BGD,1996,2336.5667
Bangladesh,BGD,1997,2300.5945
Bangladesh,BGD,1998,2504.117
Bangladesh,BGD,1999,2145.7375
Bangladesh,BGD,2000,2380.9724
Bangladesh,BGD,2001,2287.9595
Bangladesh,BGD,2002,2529.2979
Bangladesh,BGD,2003,2140.1438
Bangladesh,BGD,2004,2598.2327
Bangladesh,BGD,2005,2131.0464
Bangladesh,BGD,2006,1868.7489
Bangladesh,BGD,2007,2728.0747
Bangladesh,BGD,2008,2192.1677
Bangladesh,BGD,2009,2037.7048
Bangladesh,BGD,2010,2197.0115
Bangladesh,BGD,2011,2231.319
Bangladesh,BGD,2012,1927.4872
Bangladesh,BGD,2013,1971.6606
Bangladesh,BGD,2014,1704.6545
Bangladesh,BGD,2015,2464.1143
Bangladesh,BGD,2016,2254.4224
Bangladesh,BGD,2017,2636.0166
Bangladesh,BGD,2018,1886.6484
Bangladesh,BGD,2019,1995.7064
Bangladesh,BGD,2020,2204.7136
Bangladesh,BGD,2021,1985.977
Bangladesh,BGD,2022,1725.2819
Bangladesh,BGD,2023,1943.0604
Bangladesh,BGD,2024,2242.982
Belarus,BLR,1940,639.97107
Belarus,BLR,1941,644.85443
Belarus,BLR,1942,457.4194
Belarus,BLR,1943,654.8109
Belarus,BLR,1944,564.4072
Belarus,BLR,1945,678.8497
Belarus,BLR,1946,545.3027
Belarus,BLR,1947,731.4319
Belarus,BLR,1948,678.033
Belarus,BLR,1949,664.8616
Belarus,BLR,1950,643.8829
Belarus,BLR,1951,550.2649
Belarus,BLR,1952,728.8417
Belarus,BLR,1953,538.9295
Belarus,BLR,1954,677.68555
Belarus,BLR,1955,627.45734
Belarus,BLR,1956,721.198
Belarus,BLR,1957,738.6375
Belarus,BLR,1958,809.8609
Belarus,BLR,1959,542.2575
Belarus,BLR,1960,726.56213
Belarus,BLR,1961,636.2223
Belarus,BLR,1962,870.94
Belarus,BLR,1963,607.66797
Belarus,BLR,1964,711.12976
Belarus,BLR,1965,748.0301
Belarus,BLR,1966,757.70337
Belarus,BLR,1967,761.873
Belarus,BLR,1968,747.6833
Belarus,BLR,1969,735.85364
Belarus,BLR,1970,891.2411
Belarus,BLR,1971,762.3303
Belarus,BLR,1972,784.9112
Belarus,BLR,1973,766.72546
Belarus,BLR,1974,826.05676
Belarus,BLR,1975,661.57874
Belarus,BLR,1976,668.30865
Belarus,BLR,1977,822.8509
Belarus,BLR,1978,767.59326
Belarus,BLR,1979,678.53357
Belarus,BLR,1980,888.95795
Belarus,BLR,1981,760.93616
Belarus,BLR,1982,713.6393
Belarus,BLR,1983,713.13477
Belarus,BLR,1984,724.78064
Belarus,BLR,1985,822.0782
Belarus,BLR,1986,716.07465
Belarus,BLR,1987,730.90796
Belarus,BLR,1988,799.2429
Belarus,BLR,1989,790.90686
Belarus,BLR,1990,886.46204
Belarus,BLR,1991,659.26385
Belarus,BLR,1992,695.8556
Belarus,BLR,1993,780.37256
Belarus,BLR,1994,752.8871
Belarus,BLR,1995,702.1808
Belarus,BLR,1996,662.6812
Belarus,BLR,1997,775.9332
Belarus,BLR,1998,927.9997
Belarus,BLR,1999,646.2925
Belarus,BLR,2000,725.61646
Belarus,BLR,2001,718.6662
Belarus,BLR,2002,619.9499
Belarus,BLR,2003,682.7491
Belarus,BLR,2004,758.1847
Belarus,BLR,2005,699.53326
Belarus,BLR,2006,701.3311
Belarus,BLR,2007,706.0826
Belarus,BLR,2008,767.2809
Belarus,BLR,2009,835.18665
Belarus,BLR,2010,793.60126
Belarus,BLR,2011,635.0477
Belarus,BLR,2012,844.74457
Belarus,BLR,2013,720.1529
Belarus,BLR,2014,624.36426
Belarus,BLR,2015,590.8025
Belarus,BLR,2016,790.4143
Belarus,BLR,2017,848.14386
Belarus,BLR,2018,639.9425
Belarus,BLR,2019,643.5754
Belarus,BLR,2020,720.51117
Belarus,BLR,2021,792.92
Belarus,BLR,2022,823.5183
Belarus,BLR,2023,789.9386
Belarus,BLR,2024,701.2295
Belgium,BEL,1940,759.1598
Belgium,BEL,1941,694.91895
Belgium,BEL,1942,660.463
Belgium,BEL,1943,722.8137
Belgium,BEL,1944,777.00793
Belgium,BEL,1945,661.8954
Belgium,BEL,1946,774.7676
Belgium,BEL,1947,561.9145
Belgium,BEL,1948,806.1125
Belgium,BEL,1949,606.35144
Belgium,BEL,1950,882.3326
Belgium,BEL,1951,820.9556
Belgium,BEL,1952,883.29663
Belgium,BEL,1953,606.73206
Belgium,BEL,1954,781.7693
Belgium,BEL,1955,672.8284
Belgium,BEL,1956,772.5521
Belgium,BEL,1957,854.4006
Belgium,BEL,1958,914.87683
Belgium,BEL,1959,564.87915
Belgium,BEL,1960,897.43024
Belgium,BEL,1961,835.90936
Belgium,BEL,1962,744.5736
Belgium,BEL,1963,712.9446
Belgium,BEL,1964,706.35736
Belgium,BEL,1965,1028.9379
Belgium,BEL,1966,1031.5564
Belgium,BEL,1967,848.804
Belgium,BEL,1968,920.78546
Belgium,BEL,1969,862.4743
Belgium,BEL,1970,953.20337
Belgium,BEL,1971,718.1714
Belgium,BEL,1972,858.64777
Belgium,BEL,1973,781.9948
Belgium,BEL,1974,1037.0671
Belgium,BEL,1975,855.23047
Belgium,BEL,1976,613.1272
Belgium,BEL,1977,912.08264
Belgium,BEL,1978,844.6158
Belgium,BEL,1979,958.4618
Belgium,BEL,1980,946.0902
Belgium,BEL,1981,1122.7472
Belgium,BEL,1982,889.43146
Belgium,BEL,1983,853.33984
Belgium,BEL,1984,1013.3989
Belgium,BEL,1985,848.5205
Belgium,BEL,1986,928.1792
Belgium,BEL,1987,987.86444
Belgium,BEL,1988,999.31885
Belgium,BEL,1989,778.4067
Belgium,BEL,1990,817.91394
Belgium,BEL,1991,746.6782
Belgium,BEL,1992,872.8374
Belgium,BEL,1993,947.67957
Belgium,BEL,1994,918.8906
Belgium,BEL,1995,889.80426
Belgium,BEL,1996,728.7993
Belgium,BEL,1997,802.5449
Belgium,BEL,1998,1051.9886
Belgium,BEL,1999,949.6118
Belgium,BEL,2000,1058.8652
Belgium,BEL,2001,1087.4242
Belgium,BEL,2002,1025.932
Belgium,BEL,2003,722.1305
Belgium,BEL,2004,847.9148
Belgium,BEL,2005,788.71344
Belgium,BEL,2006,911.3866
Belgium,BEL,2007,985.3129
Belgium,BEL,2008,939.2252
Belgium,BEL,2009,865.9028
Belgium,BEL,2010,912.57733
Belgium,BEL,2011,788.48303
Belgium,BEL,2012,984.51306
Belgium,BEL,2013,862.8831
Belgium,BEL,2014,929.9839
Belgium,BEL,2015,829.93854
Belgium,BEL,2016,929.81903
Belgium,BEL,2017,862.7577
Belgium,BEL,2018,772.61945
Belgium,BEL,2019,910.44916
Belgium,BEL,2020,855.52954
Belgium,BEL,2021,1102.3695
Belgium,BEL,2022,857.6764
Belgium,BEL,2023,1098.5778
Belgium,BEL,2024,1127.2546
Belize,BLZ,1940,1451.7432
Belize,BLZ,1941,1558.328
Belize,BLZ,1942,2145.5757
Belize,BLZ,1943,1640.0446
Belize,BLZ,1944,1357.573
Belize,BLZ,1945,1622.7096
Belize,BLZ,1946,1554.9095
Belize,BLZ,1947,1428.0844
Belize,BLZ,1948,1977.3629
Belize,BLZ,1949,1447.8209
Belize,BLZ,1950,1548.776
Belize,BLZ,1951,1478.8174
Belize,BLZ,1952,1738.3145
Belize,BLZ,1953,1566.6315
Belize,BLZ,1954,1865.0859
Belize,BLZ,1955,1476.8796
Belize,BLZ,1956,1709.0964
Belize,BLZ,1957,1687.0323
Belize,BLZ,1958,1643.5277
Belize,BLZ,1959,1601.77
Belize,BLZ,1960,1652.6296
Belize,BLZ,1961,1925.2295
Belize,BLZ,1962,1697.8854
Belize,BLZ,1963,1405.4017
Belize,BLZ,1964,1454.5343
Belize,BLZ,1965,1581.4504
Belize,BLZ,1966,1736.2764
Belize,BLZ,1967,1432.2976
